,S&P 500,NASDAQ,Dow Jones,FTSE 100,Nikkei 225,DAX
2019-02-20,3376.7205611396935,3883.98801401798,1741.545726317953,5716.968679437632,3163.1158482233313,5557.595828290386
2019-02-21,3380.81398080697,3890.2163297763077,1719.1666095083365,5811.215502158832,3186.8549552579643,5552.071720709802
2019-02-22,3395.49893790203,3945.095004592692,1726.395613174763,5770.739924830885,3187.432860556148,5576.524551631111
2019-02-25,3390.344306929213,3886.219982670896,1755.4566891267277,5734.247412935478,3201.498359347942,5626.155319154286
2019-02-26,3426.5391014064753,3862.7390765228347,1754.4982509822894,5820.618680944787,3263.662678966609,5643.9150283197805
2019-02-27,3353.9220494003134,3874.743390972748,1754.1377477109916,5793.652855112332,3289.3119212169545,5621.43855050655
2019-02-28,3451.835308652697,3922.5753841672845,1781.3201848409228,5885.348271016799,3279.0517414849664,5651.625270070108
2019-03-01,3421.128748850292,3904.270182667251,1763.7060953887992,5936.751041751849,3320.348975556522,5699.1919960649
2019-03-04,3434.2967169199387,3876.5210086644033,1793.8489488301805,5926.47224254542,3332.7279527175256,5719.772992576596
2019-03-05,3401.430278380294,3799.4766418965824,1810.9689517715437,5817.909231241726,3300.023449507769,5670.884629692146
2019-03-06,3422.712374534397,3802.700527049744,1793.8950219655098,5815.703914089912,3293.446184308411,5659.543235000028
2019-03-07,3431.5407038112567,3879.6459136134627,1781.5726775066619,5820.53063537973,3244.344432331035,5712.130881141531
2019-03-08,3408.570099852158,3889.6816176888174,1771.8899097802764,5887.381469521577,3169.604379047833,5632.063914178234
2019-03-11,3444.508639054341,3888.0865331765754,1739.0693110882967,5979.796759463373,3138.9299173973895,5513.119954086735
2019-03-12,3438.214295200301,3899.8793943844935,1743.2725897754633,5937.713227635305,3142.18832562324,5595.227297244755
2019-03-13,3456.381696519644,3898.7128811824373,1727.6220721256664,5984.167654323595,3145.5407061909286,5622.789148500959
2019-03-14,3424.0291590820684,3866.280352276357,1732.4194685993828,6028.841780416779,3100.5456600356897,5655.84364364605
2019-03-15,3422.324189410849,3897.3796791457507,1709.7273745169427,6092.4162839703085,3026.204852095688,5593.871230686765
2019-03-18,3490.2387872111776,3905.439951235394,1725.184409504196,6121.644101861566,3070.1397041041064,5634.067622263921
2019-03-19,3523.185772866621,3905.3861670494553,1737.58219741243,6001.5687810563295,3072.482303791095,5648.505386758839
2019-03-20,3533.353323560764,3866.5511203162305,1724.986288822049,5991.098834033437,3119.696552712766,5557.939587092905
2019-03-21,3516.8175222182235,3916.214534675567,1730.8612170336557,5920.716694382786,3165.853093218577,5636.0404495790235
2019-03-22,3518.519262067496,3941.4973353234045,1731.9656909013863,5907.5895372260575,3188.507930436968,5643.906863909074
2019-03-25,3524.7969306473865,3918.949254237884,1757.3069712833067,5964.352975046647,3189.783190219646,5620.471554029027
2019-03-26,3539.9550735343846,3957.4583948810955,1738.8259996287973,5981.408961661098,3176.487017997002,5598.148436640353
2019-03-27,3501.1613273206654,3937.0065358123043,1735.8435667457659,6048.931228976785,3198.7025609402813,5484.257250487731
2019-03-28,3523.8891280144517,3905.4608334444324,1724.3880188971716,6068.438808423877,3192.973189308308,5515.74121855254
2019-03-29,3484.8132299730637,3875.037465816704,1724.8281814485772,5988.479941404485,3173.530800888427,5529.120461655487
2019-04-01,3540.9814273457023,3805.6589870611197,1733.6928860654452,5836.362161008399,3106.339817405577,5517.320952362489
2019-04-02,3512.9726891472005,3822.867518701589,1722.0569105551933,5843.917278327575,3103.156906723787,5586.7909489980075
2019-04-03,3522.711924211212,3752.1239442276524,1715.4528523776803,5830.282338278154,3136.5865599270855,5508.394246278982
2019-04-04,3557.435965700981,3705.3024133351387,1731.6916249204216,5772.191195438813,3175.4768779868214,5474.451739687802
2019-04-05,3547.7656351959617,3627.674762384271,1754.8594149994146,5672.904803239466,3176.5509662840986,5426.853435112948
2019-04-08,3559.1580757986276,3623.845614466617,1763.1780092302608,5630.118206346872,3147.701707024,5410.66626720083
2019-04-09,3609.543953545847,3617.691108248722,1760.401423430788,5618.069494953545,3175.5031764255746,5413.261056091705
2019-04-10,3629.2109761820334,3605.1653050475907,1755.953976847882,5654.381130844778,3174.394712007704,5435.480989917674
2019-04-11,3641.4044718160076,3566.873174285368,1765.2352067901331,5663.940566242658,3162.1655479839083,5415.557664706088
2019-04-12,3579.3410829295503,3524.3621493246874,1768.9099298390029,5753.910682499091,3115.507477335216,5366.982773024273
2019-04-15,3545.217683143984,3540.036716745867,1739.3939581049713,5693.193986400789,3180.439035756853,5456.417430258279
2019-04-16,3581.636799964958,3519.8515133797277,1749.0082771925338,5742.235913913767,3203.298530694066,5586.9346379596545
2019-04-17,3601.3458550050764,3530.294514650045,1733.612816823749,5743.82244256051,3229.7763196492406,5593.841041086631
2019-04-18,3626.619145282954,3498.347415365539,1708.7072289126222,5782.59188473444,3201.273477308616,5550.406366968695
2019-04-19,3648.947580226311,3503.9919162075153,1679.8632257459735,5756.209967491899,3203.1953477672987,5631.205798439596
2019-04-22,3695.289942208426,3548.9671049281706,1675.9014202471656,5816.762060704543,3199.9527386627988,5548.624520644214
2019-04-23,3684.900370364316,3569.068758986751,1658.5343624279449,5832.785351736662,3224.3471747592043,5528.95295169015
2019-04-24,3688.6119102098437,3553.643570704913,1619.62284784825,5792.001232901056,3267.551538512375,5489.37150515299
2019-04-25,3649.9379093188472,3562.080026764135,1613.4966003249601,5790.158217520418,3220.0409608056366,5424.633616100843
2019-04-26,3602.5676762355324,3552.801546578072,1605.2615567637097,5775.140286571241,3184.7978798413205,5408.368485138561
2019-04-29,3542.636365776162,3552.376944451834,1602.5369063342835,5802.24573276019,3204.731735952119,5360.558320835959
2019-04-30,3510.5751059391678,3540.1049433900785,1592.1405159965213,5732.64056780737,3187.814688694755,5360.1727172002265
2019-05-01,3564.3816347095035,3533.584119182379,1620.9497613866997,5729.81924248491,3213.158156906155,5360.564747393358
2019-05-02,3508.3279827754372,3540.376204712257,1629.0133240400264,5751.330650865668,3200.5324534259707,5326.1922764094825
2019-05-03,3496.981065752272,3504.503315526297,1620.5505119378363,5752.085871661085,3159.928363903821,5305.39853266293
2019-05-06,3451.063939647057,3468.20423205369,1619.196834046096,5828.4181279207605,3103.7051922158244,5292.095027889876
2019-05-07,3429.636582860412,3419.355965480175,1641.7801819588738,5872.370544182781,3118.112919260059,5333.8988050467415
2019-05-08,3434.772979514957,3363.9555650762845,1657.1586394174449,5870.760953988658,3133.3518166199933,5324.918751598034
2019-05-09,3410.040719263549,3322.3359672863944,1633.6907690112614,5882.311664747985,3163.127321038077,5367.771698140281
2019-05-10,3446.518466173599,3326.971075026184,1617.4479692435057,5898.530172191128,3172.867368696968,5398.145985422992
2019-05-13,3498.699454548493,3296.6043008805827,1604.4791950918532,5921.141701494447,3053.015693524569,5427.920693162825
2019-05-14,3419.3118092383875,3312.8779420880155,1597.1039528318101,5811.8596978840205,3067.776055087072,5502.168140876682
2019-05-15,3395.2752318008293,3313.366284247382,1587.2754353381274,5793.174608385053,3022.4517962749846,5439.478423057363
2019-05-16,3396.604915681533,3247.480540262911,1587.4981285592708,5706.021022533446,2965.397053843841,5412.6529576137045
2019-05-17,3434.1758561528686,3268.1017413694512,1598.8604317669958,5777.819663399681,2905.847745725187,5507.01249267215
2019-05-20,3417.889835382843,3293.946189815256,1612.9731062444675,5773.14893235265,2844.819786858513,5491.741218241312
2019-05-21,3416.525117810054,3260.5503207602965,1607.3794670263244,5760.832830495182,2852.1874387833022,5336.043931919169
2019-05-22,3376.3214851518155,3273.5988908530376,1580.7823240253417,5811.3438771835845,2830.7623642168355,5324.146445218077
2019-05-23,3323.8941619041116,3244.9059092815783,1564.0195776641199,5834.724452315358,2787.1939984523447,5330.2660835897495
2019-05-24,3371.272454285636,3247.426253495936,1555.5774008194007,5767.7048178366895,2787.27992691532,5189.700959795431
2019-05-27,3309.1038345895945,3205.713115003024,1535.8988106588429,5762.461664863024,2755.897016156373,5257.890290310238
2019-05-28,3385.4984488138784,3147.5901373154497,1553.1140770447882,5741.99532872182,2782.383152805617,5219.312516302549
2019-05-29,3409.3713959055513,3134.9111565536714,1534.4838623383214,5640.676030044391,2822.177382888844,5235.417478091813
2019-05-30,3431.8724590357824,3130.4055011995993,1543.6457568607277,5600.611863678853,2815.4719338343966,5222.539516706287
2019-05-31,3450.9356674858554,3117.330644925051,1517.3748574307122,5589.212739245055,2853.685803772148,5154.210700225573
2019-06-03,3441.525824526812,3079.7973608109505,1527.04374709513,5581.670635280136,2892.3704064547533,5098.004157980409
2019-06-04,3454.3317332876163,3066.865789127303,1524.6118765881456,5497.8218742072495,2894.2395417496195,5049.314770860258
2019-06-05,3447.1164638498617,3074.5119595307483,1547.3674925722194,5560.039970369669,2943.831588693827,5103.124945321486
2019-06-06,3465.4930524633087,3072.5176467610177,1529.5490054767222,5553.2524946614985,2924.9429357691033,5094.576641894682
2019-06-07,3463.633735196393,3077.5115707532273,1520.6152066330433,5554.229161173703,2867.1688501933654,5066.972630783249
2019-06-10,3430.025890901589,3056.2744952687985,1514.6788712939506,5575.373215651346,2822.0299831558978,5018.604998279829
2019-06-11,3399.4807721132956,3091.4757177170986,1512.0668230837302,5530.322797293019,2802.624757890119,5077.633896275053
2019-06-12,3365.342792685623,3054.4981890799622,1506.5338676910894,5554.458053565575,2817.040418450282,5150.968236799243
2019-06-13,3397.3462630521985,3068.7819892234556,1501.3121125717198,5532.962117734434,2783.9471933349973,5210.967500196009
2019-06-14,3375.6928053499455,3104.4404329295253,1495.862652817647,5482.252364967922,2764.5787684433217,5235.5903679538305
2019-06-17,3310.474143986642,3118.751998537062,1464.5828946345398,5512.598959986809,2729.485716607396,5249.722536096145
2019-06-18,3322.9528675764063,3111.8153895933183,1478.8397677455337,5593.732394226292,2711.1219022650976,5184.844902298546
2019-06-19,3372.6190347663687,3094.7571931788043,1520.857428896447,5633.165485859834,2746.9854743082124,5171.068916784935
2019-06-20,3398.02227313644,3126.2068703121236,1525.091615132615,5684.03940863529,2756.2623909491213,5134.6788909980305
2019-06-21,3376.8467758434595,3081.101251285901,1507.467679067902,5653.318410533581,2739.811998995132,5039.925592083866
2019-06-24,3322.592905539161,3050.599720470177,1491.5733942885572,5561.878758017989,2772.7072750183693,5092.2003149533175
2019-06-25,3317.473386525219,3037.867380414249,1500.4237951163502,5643.656373050736,2772.8695144064664,5055.758294758445
2019-06-26,3311.5344558984393,3074.864289633873,1505.9104497580545,5758.488925849299,2776.026694970725,5115.221398458893
2019-06-27,3278.7841597410757,3085.9335178402753,1501.3314736642249,5846.192435497627,2807.2014308741545,5159.3130495014175
2019-06-28,3296.2036927899317,3055.4505801594637,1512.3459519331257,5825.406708696047,2797.028745676432,5187.016545123341
2019-07-01,3356.421711928729,3045.366245786144,1480.834387408444,5756.994837201167,2822.1042221698185,5217.783213265391
2019-07-02,3363.220741832458,3026.057464931036,1491.7088535386597,5694.508553012185,2845.3926137634967,5184.648787604189
2019-07-03,3367.955605838812,3003.982933235024,1494.9618018606513,5597.506862053527,2840.6909565003357,5279.950801625668
2019-07-04,3335.7277238816428,3032.7977424774253,1479.7787095104252,5590.395339363065,2800.470671789677,5281.1892674429255
2019-07-05,3381.6863558843897,2990.599742017711,1458.2779784624738,5679.060828547626,2800.275936743434,5296.097339469414
2019-07-08,3378.4817094314812,3038.125165177268,1459.7611449371736,5669.901456940187,2831.572735418397,5260.682500115104
2019-07-09,3358.2595316186616,3062.692502214914,1480.0174217295305,5685.931855918767,2854.2302207052444,5210.666026689033
2019-07-10,3359.7411959881856,3095.5029213257817,1476.3519866394158,5763.0347168401395,2902.4861774374585,5234.516684436725
2019-07-11,3374.9413471504713,3080.567721919053,1463.474860014196,5738.620407138628,2887.685203407685,5244.879585971118
2019-07-12,3378.9812384100032,3075.347590070626,1465.9887500067587,5854.312062509779,2909.6254782643828,5202.45557956174
2019-07-15,3419.078580626774,3030.6739949943258,1492.3968952394941,5969.7948418945025,2879.779367111014,5126.608431227369
2019-07-16,3431.541723403613,3014.1836016199068,1498.543269897204,5960.806402193842,2885.024309162289,5060.507118580034
2019-07-17,3421.1316240446004,3028.477812036809,1506.335375968854,5925.222919228079,2916.355359679272,5120.054634469585
2019-07-18,3434.1935207680945,3067.141519649673,1524.4627197100065,5965.386823735959,2942.224389570344,5087.662836260025
2019-07-19,3450.687187083643,3032.589673593868,1531.3715545331002,5943.50075458907,2944.6874332931457,5069.435372054804
2019-07-22,3405.2864230712244,3020.919294331216,1519.1160508527837,5873.612234445649,2936.2250391378957,5141.979705570918
2019-07-23,3443.770503711017,3015.7658664062697,1492.3210143493002,5947.734078071583,2906.448101234802,5083.2869524727985
2019-07-24,3432.7448825968418,2973.0913769698464,1478.279610414136,6018.939760813624,2899.326414778203,5045.352815483904
2019-07-25,3422.633909885531,2990.1012542443514,1461.6645175483184,6027.14297341688,2860.782031486652,5005.596018595364
2019-07-26,3447.6941238516615,2967.8795566705376,1471.020968755447,5949.871996411329,2850.41515424485,5085.62966202071
2019-07-29,3472.7939399728116,2961.5123246036223,1482.4831687648407,5875.577492446602,2798.384503991795,5186.031981600304
2019-07-30,3447.7918643983185,2947.561856398476,1484.8026990780563,5880.755035613227,2760.948365770586,5224.017263147848
2019-07-31,3474.8167283426856,2923.733499553412,1465.6819663847402,5850.237352499947,2783.967368423721,5263.945167771892
2019-08-01,3454.680900021225,2922.97111578916,1491.5888671318369,5829.16926483178,2804.077729322121,5232.393832647458
2019-08-02,3516.885297202119,2916.1138366663545,1485.0974685783274,5887.6342653209595,2795.445715889265,5333.292094554428
2019-08-05,3487.092266138727,2904.7174762740233,1493.7783453767486,5929.6855608260785,2796.7265958664198,5346.558536305007
2019-08-06,3494.7837885391236,2883.0085517060757,1494.2327319529788,6010.2840084337695,2801.7604085010307,5391.159743377732
2019-08-07,3466.7947389342353,2891.6766509605377,1497.068791641779,5949.611014325419,2814.129208658052,5384.453786360694
2019-08-08,3543.198613992554,2938.9497274668156,1505.293161943267,5928.072786839232,2823.542403114967,5369.008389034718
2019-08-09,3498.6749479755667,2942.509175058472,1494.5334094743343,5971.952818769233,2785.2678684421844,5457.289272594751
2019-08-12,3516.3654395695876,2971.268951088293,1513.7631781220775,5997.593376509462,2716.6998007444226,5485.721475507577
2019-08-13,3489.8663670408146,2929.406618342028,1489.570401476591,6088.378834563057,2688.5664505062123,5564.315033854265
2019-08-14,3476.858146832875,2933.4821973547614,1473.8227926400807,6112.8481327370155,2683.9161613403794,5577.485387389013
2019-08-15,3491.9807730550733,2900.7458490409426,1492.596973050233,6224.684045305776,2709.1878286274355,5529.131184949994
2019-08-16,3534.095682090762,2857.3662696814713,1501.1266683376682,6257.144514110392,2715.0348430763797,5495.852397516717
2019-08-19,3590.814675759852,2835.7114420853522,1538.983623812807,6322.449026761986,2729.0413892173456,5500.495125692839
2019-08-20,3534.963657128005,2868.9874262728026,1539.7517718693778,6300.82924129881,2704.061944505798,5465.020343860278
2019-08-21,3543.7786130214863,2895.715757423372,1565.6510571618608,6300.570958417084,2701.6522115882995,5403.492532044688
2019-08-22,3594.850110804025,2902.2215763694967,1536.2823709557172,6356.810496031276,2702.9260577101672,5467.42032308388
2019-08-23,3533.608525612732,2857.2086480361772,1514.2859382018707,6458.182358133083,2682.0065432256397,5436.630474070885
2019-08-26,3544.073521499147,2851.0797045499453,1527.5707400605354,6504.100649396826,2652.8320156690406,5443.152545031398
2019-08-27,3543.3556123656126,2859.163290915502,1500.7077878270902,6497.509095650014,2646.3365408489108,5458.282374182891
2019-08-28,3557.402339816012,2863.6641528804876,1497.4739878479877,6585.824386068826,2663.3556331077566,5425.190418060372
2019-08-29,3529.2858710956302,2810.3468867175015,1514.6821794550428,6440.275046527274,2638.7725243841105,5502.91920070531
2019-08-30,3477.983363187552,2784.819889700391,1522.000626699977,6347.519720571203,2632.8037050452767,5440.453042270037
2019-09-02,3410.8216736717923,2782.5356696500126,1521.8963545372872,6389.647447884909,2668.00543376112,5453.710286550847
2019-09-03,3443.5142771361047,2796.9604283623903,1514.7891745455038,6389.405971465575,2653.6721388690084,5466.157298695612
2019-09-04,3480.918455162774,2735.036958610149,1517.5824127567728,6426.955590046178,2653.392307342295,5462.217147238865
2019-09-05,3490.836203962039,2730.1168530507803,1526.0729920727595,6429.95310661,2650.116008771149,5390.406450241911
2019-09-06,3471.5718492540414,2733.53883893165,1515.717045430459,6465.526116667004,2644.6700655594864,5436.392594419555
2019-09-09,3414.6140942451493,2756.280986132345,1521.0840670706802,6411.729862735742,2688.3291623220202,5475.853514779767
2019-09-10,3433.2498083888395,2774.8934770759033,1537.220467417625,6447.180575439358,2696.0761541106253,5437.897604040806
2019-09-11,3394.855850260984,2790.5730895604165,1533.5311893144985,6510.1628233298725,2653.270535553471,5475.417393238759
2019-09-12,3370.1157411372783,2767.763091838192,1534.3082083172408,6588.486355810988,2693.3605409040965,5494.989461635337
2019-09-13,3349.7618191896922,2714.4728231679105,1541.4640639363968,6720.003425786631,2700.2939064526568,5423.664428728767
2019-09-16,3342.564573340568,2703.333279065295,1549.6956516905086,6735.242729237119,2689.738523086934,5376.410637156012
2019-09-17,3316.6163466483367,2729.9442248622663,1563.0415853060106,6752.529038735912,2725.570843319276,5436.681541617187
2019-09-18,3317.1559528890093,2767.51550644303,1546.9178118629382,6648.515684291655,2703.878598645098,5452.569003635579
2019-09-19,3295.961350347241,2786.7062454606166,1538.4709725607272,6612.04644261416,2749.8061237775783,5420.866479046487
2019-09-20,3318.5163219244496,2798.1955354755414,1530.6412280195607,6598.152307668791,2751.9028801027553,5373.40530372314
2019-09-23,3352.1687729627592,2808.343414362738,1516.5456470535094,6666.333513878781,2779.107563443607,5344.79861117531
2019-09-24,3355.240421442882,2792.25077124926,1489.0154160014704,6624.474797612627,2863.886771797031,5320.13821662228
2019-09-25,3370.1976409240424,2788.1489601206385,1440.3049798319987,6676.112611880326,2868.562124817986,5274.235928377872
2019-09-26,3441.00848279978,2834.2176089143004,1457.2816452714592,6674.884943910474,2865.3034627000598,5181.486835587763
2019-09-27,3400.0846568656984,2807.030314348102,1434.3937664053528,6661.944858284818,2834.2514873691694,5239.691466837189
2019-09-30,3357.5805916202744,2851.891106566998,1456.6252745665527,6677.418799463817,2830.363155207709,5289.678822086007
2019-10-01,3380.360170924486,2842.235348826027,1467.1546911634262,6650.194824421679,2800.56742756448,5221.45248353463
2019-10-02,3445.6035748501304,2879.4391245691795,1460.9609705478429,6620.567705691562,2794.869989267004,5227.709925096773
2019-10-03,3436.062952187703,2838.4586853109386,1469.727145847981,6506.6158196005545,2875.3144541782985,5179.6864942400525
2019-10-04,3494.83738465744,2854.6261801842857,1475.735627903676,6489.420701667588,2878.2841038525007,5165.292958082337
2019-10-07,3497.640048555266,2833.1305751714026,1459.236701688574,6457.219711763101,2861.8799903868317,5146.645945858979
2019-10-08,3473.2598168268605,2792.576351999461,1458.78231667219,6422.858149363684,2855.415608946779,5123.795096070016
2019-10-09,3438.291946087022,2798.2299955760363,1444.254008764028,6448.6004269357445,2843.1957768554857,5225.5980206491495
2019-10-10,3459.382850263915,2826.0295839625915,1453.4701788165928,6490.041108059663,2872.54894551553,5201.752205234171
2019-10-11,3427.1801640388844,2801.7013724525627,1442.8432566477838,6504.0773834305055,2869.4998772023223,5158.880181785952
2019-10-14,3429.422844151145,2759.2596662393735,1441.2205150497387,6567.789790826616,2915.212425131532,5118.72241557423
2019-10-15,3483.186203507689,2756.290672021253,1438.9786205640296,6604.556644118215,2905.5381283803767,5171.343936661256
2019-10-16,3471.954546292693,2753.448702720177,1440.502583153778,6584.034349056198,2897.7730073000253,5085.097530564558
2019-10-17,3517.035109068392,2768.1171625757574,1464.2271696381702,6552.533335869937,2871.3344926587197,5045.524686943368
2019-10-18,3473.77389206075,2793.97387224037,1460.4719393173789,6572.015184621141,2859.881131967077,5117.742210943298
2019-10-21,3454.691478999881,2791.883027265018,1478.0342346041118,6608.70991306019,2809.862121579122,5129.439694977422
2019-10-22,3405.5492991685915,2843.258440287893,1484.9021329857294,6700.076099312694,2749.586566200104,5138.497740480206
2019-10-23,3407.5160437983473,2849.200542231891,1505.737640642995,6778.864134063193,2766.343310284303,5247.274644165064
2019-10-24,3433.580829328904,2838.8982809514932,1500.4134493257297,6741.130889691366,2717.63911410305,5259.405827779384
2019-10-25,3435.645025501626,2792.719723562455,1510.6322707825475,6733.238678157354,2728.262264753107,5221.366893014734
2019-10-28,3477.2874546861926,2784.9660335464964,1509.5106581553498,6777.411278129269,2714.198707919825,5205.856460977254
2019-10-29,3450.718578546876,2775.1830961082273,1464.1606890967803,6848.7847384778615,2739.2952529734057,5145.972344273479
2019-10-30,3457.98385343019,2801.4226151167995,1447.9869476551698,6912.079189376108,2691.680731134643,5209.840968233687
2019-10-31,3439.235472531836,2813.9667216789035,1456.2067297007525,6906.647321171196,2707.3878588300313,5239.008491840642
2019-11-01,3451.1717389721157,2780.3684068836606,1463.5117900843352,6819.0269953106,2715.969872006375,5297.150965504178
2019-11-04,3468.055361079589,2784.753952513349,1444.347114346344,6749.91900532562,2725.421294414782,5360.635311107245
2019-11-05,3487.7528049073594,2803.052659495639,1447.3215965031484,6767.347669465006,2755.6590501025644,5337.6575500980325
2019-11-06,3449.9132083488407,2845.482411257317,1454.3979404956704,6789.537275290217,2757.2009432334517,5286.464811982561
2019-11-07,3418.726541200579,2870.331040582658,1453.6866878921037,6713.975334946014,2689.316536005927,5282.978329354024
2019-11-08,3394.1653976257835,2891.763939028153,1464.0758485400681,6716.018244186324,2701.014153792816,5236.123437790738
2019-11-11,3385.580678000942,2893.0953347071063,1472.5456776319659,6757.468119611787,2709.269197745085,5244.0253676956945
2019-11-12,3388.060242117233,2903.9260583947416,1471.8227899020994,6678.73185122589,2702.2637719407503,5302.661407859719
2019-11-13,3411.581512185756,2939.808589100487,1464.1005195495034,6751.606706854194,2679.1426083252313,5293.011160704712
2019-11-14,3382.1788405292104,2900.2232603539624,1479.1630622653026,6725.1889410677095,2669.1046822503617,5300.222627329648
2019-11-15,3327.5678303109685,2889.692853324668,1485.812076165642,6808.847797051729,2707.6574857949067,5294.525109562783
2019-11-18,3398.8507725868753,2866.9764461956947,1465.0852606843819,6771.603257041638,2682.382654121231,5336.308332932661
2019-11-19,3359.9372832593117,2877.4611155703637,1468.1245697852255,6701.173583008732,2635.3374222291754,5299.955759572814
2019-11-20,3387.5888074150394,2912.4762447643884,1451.0301524258978,6669.578667123136,2596.292025272226,5182.837729672849
2019-11-21,3388.1993627062734,2894.70379443299,1436.8418125855994,6662.349397396747,2595.0317982472843,5206.555705451926
2019-11-22,3396.2688863266703,2825.1311964792176,1427.2860942864163,6635.592069855419,2638.049911232192,5257.303708686055
2019-11-25,3395.773493520908,2813.1171389654583,1427.7405044693246,6620.394088987661,2695.8710807886123,5280.08562272844
2019-11-26,3382.2660295576457,2838.4504626650214,1432.9025665133586,6641.647819001911,2713.05188260864,5245.598139819237
2019-11-27,3397.5250216374757,2853.346782128558,1426.8590540292914,6629.426878695688,2686.0822146324335,5185.387204058896
2019-11-28,3382.1917842771977,2865.2015067681705,1421.4669322488012,6624.20081672805,2662.2348909330617,5210.369292382852
2019-11-29,3421.211825533497,2856.817781677503,1414.1342178793375,6510.142798285442,2685.2159827950404,5217.083748215042
2019-12-02,3440.231609930243,2819.9209891765113,1428.7706440581865,6534.828873628211,2720.637512196393,5209.868700068205
2019-12-03,3460.4326056128393,2834.1023413686125,1387.8315229238567,6528.189572473105,2702.833867184677,5304.170863182049
2019-12-04,3442.45880027473,2810.109739256733,1383.3770895952312,6632.510488357904,2741.0023236116135,5253.299290560868
2019-12-05,3433.9032263414083,2871.1430906589726,1404.5816130060539,6569.386144629892,2734.376324951639,5345.9076473743535
2019-12-06,3392.697133214757,2887.176751793452,1411.6770616929443,6449.799613975215,2753.5776212922488,5346.961776223502
2019-12-09,3380.3148017872277,2870.06727352123,1429.39210056373,6488.89277898773,2784.7897789716085,5248.175344263953
2019-12-10,3344.8749765631887,2852.180232922587,1400.1454397803734,6510.610132484403,2743.1958852081466,5238.148987041534
2019-12-11,3388.4031508498847,2849.194759698642,1382.5879184416433,6444.191349843412,2755.2579808949977,5287.794429903274
2019-12-12,3389.7219229808297,2842.0399310073863,1389.5344893617664,6344.862865324135,2794.300727494855,5267.876858540122
2019-12-13,3395.1114385932015,2873.4539175976925,1410.921219901502,6441.678829531688,2778.312676170621,5189.581459808004
2019-12-16,3387.080878294549,2878.483314135099,1394.658621225005,6532.037796611858,2748.6411872863087,5180.452931815434
2019-12-17,3393.391281839883,2857.09898576617,1389.0934775782446,6368.819961811052,2761.931267077261,5135.463637010098
2019-12-18,3476.6557060476216,2910.792049973927,1394.5152422239405,6338.926146842176,2765.308796851374,5160.147747263769
2019-12-19,3465.8371233164225,2911.9060321735747,1374.1060100471593,6443.718388542587,2755.952606707984,5199.4867653810425
2019-12-20,3442.9164019404807,2933.975944675743,1381.1245503868713,6412.338612191157,2755.5906789838878,5143.998348044392
2019-12-23,3460.7814077796056,2915.8138124443335,1344.0208309212064,6380.186267023912,2709.26656848394,5107.136171175386
2019-12-24,3373.0021124189307,2926.0901092097,1350.4930581947442,6361.464138284141,2719.935468520727,5145.233367537543
2019-12-25,3374.803098407399,2934.884395772451,1336.911857174528,6289.486741253098,2762.9658056972817,5100.500353112676
2019-12-26,3361.906116833276,2879.1189076677756,1330.7882745265258,6181.608337357919,2742.931044155564,5044.772270172308
2019-12-27,3328.1984926086748,2936.8439192630067,1339.3261184155272,6246.034683108668,2719.925039854008,4984.789313599708
2019-12-30,3344.7582251365416,2974.448597182354,1345.1796824050155,6130.287157346396,2724.341178541743,5001.829286657398
2019-12-31,3346.2269647593516,2962.3344993516175,1344.936770665334,6144.827874588659,2801.598065152606,5016.788806900355
2020-01-01,3285.581202995104,2929.386724655003,1357.835884207052,6198.69502893416,2832.1335147702002,4981.972312863752
2020-01-02,3264.0159871225683,2939.2801978993616,1334.616812739375,6108.128622083245,2829.187968317828,4981.7359519320125
2020-01-03,3169.42557383691,2941.543223083042,1337.2154340302864,6051.080312921245,2830.03371486153,5057.3301673306905
2020-01-06,3178.416894990385,2951.723578613739,1326.5210516278335,6123.911065465776,2863.690367937817,5007.5842361088735
2020-01-07,3187.12083891684,2957.099353087097,1338.5735208836231,6155.965916071937,2837.3779386660494,4909.375655811362
2020-01-08,3161.5407032153157,2971.7935745307846,1347.6455614320173,6117.391812024919,2854.4707280351254,4931.259096463792
2020-01-09,3178.3257103181836,3014.5310937875133,1357.2697420778338,6190.375266254175,2822.310677621009,4925.361230766963
2020-01-10,3137.2753698784754,3031.3832449641454,1379.4788720726942,6264.502726780709,2848.1585859071743,4889.943071699127
2020-01-13,3106.6724681810765,2999.293034042542,1394.893216316656,6280.797236581529,2839.531556448563,4921.392062610281
2020-01-14,3119.3593582273297,3039.895900948299,1392.5743978392313,6223.706349484827,2844.980026521805,4962.259804610502
2020-01-15,3097.6064472832522,3089.504857233924,1392.4357952908317,6197.433979964665,2834.5229836830113,4852.248333880715
2020-01-16,3095.4005920617674,3186.6235069054123,1400.6843584402561,6214.652440729675,2854.0849355995133,4820.167569966873
2020-01-17,3077.692654895999,3150.553555925086,1402.473748816601,6202.408434793151,2848.858950783198,4931.469707765552
2020-01-20,3064.790262192208,3157.944447691061,1412.2473298733144,6260.132105594068,2910.100299953053,4959.83123914764
2020-01-21,3053.2855436450723,3091.9352599991003,1380.6344592216062,6163.855442047612,2951.153325077514,4992.960149311547
2020-01-22,3031.461176671869,3108.7901065969563,1406.4906672019904,6071.25647024057,2912.4248991871577,5051.121544554288
2020-01-23,3040.3905621180284,3091.502346498945,1407.238020260485,6081.758441075911,2917.771050166422,5051.585048310626
